"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(34, 33)","(34, 57)","(48, 65)","(76, 59)","(72, 36)","(55, 28)",,,,,,,
"(36, 37)","(55, 31)","(72, 42)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(34, 33)","(34, 57)","(48, 65)","(76, 59)","(72, 36)","(55, 28)",,,,,,,
"(36, 38)","(53, 31)","(72, 42)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(74, 63)","(71, 36)","(53, 28)",,,,,,,
"(36, 38)","(53, 31)","(72, 42)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(74, 63)","(71, 36)","(53, 28)",,,,,,,
"(36, 38)","(53, 31)","(67, 37)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(74, 63)","(71, 36)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(74, 61)","(70, 35)","(56, 28)",,,,,,,
"(33, 35)","(34, 57)","(45, 64)","(75, 59)","(72, 36)","(57, 28)",,,,,,,
"(33, 35)","(35, 58)","(48, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(74, 61)","(70, 35)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 58)","(57, 62)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(73, 63)","(72, 36)","(54, 28)",,,,,,,
"(34, 33)","(35, 58)","(49, 65)","(74, 61)","(72, 36)","(55, 28)",,,,,,,
"(34, 33)","(35, 58)","(49, 65)","(74, 61)","(72, 36)","(55, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(34, 34)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(57, 28)","(33, 36)","(34, 57)","(50, 66)","(75, 59)","(74, 38)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 34)","(32, 53)","(43, 63)","(76, 59)","(72, 36)","(54, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 34)","(32, 53)","(43, 63)","(76, 59)","(72, 36)","(54, 28)",,,,,,,
"(34, 33)","(34, 57)","(51, 66)","(74, 61)","(72, 36)","(54, 28)",,,,,,,
"(33, 34)","(37, 59)","(57, 65)","(76, 58)","(72, 36)","(56, 28)",,,,,,,
"(33, 34)","(35, 58)","(48, 65)","(75, 61)","(73, 37)","(56, 28)",,,,,,,
"(33, 34)","(35, 58)","(49, 65)","(75, 61)","(73, 37)","(56, 28)",,,,,,,
"(33, 34)","(35, 58)","(49, 65)","(75, 61)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(72, 56)","(48, 61)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(48, 61)","(35, 52)",,,,,,,
"(36, 38)","(55, 31)","(71, 40)","(72, 56)","(47, 61)","(35, 51)",,,,,,,
"(34, 33)","(35, 58)","(50, 66)","(75, 60)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(35, 51)",,,,,,,
"(34, 33)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(55, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(34, 34)","(35, 58)","(53, 66)","(75, 59)","(72, 36)","(56, 28)",,,,,,,
"(35, 33)","(35, 58)","(49, 65)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(67, 37)","(71, 58)","(47, 61)","(36, 53)",,,,,,,
"(35, 33)","(35, 58)","(50, 66)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(48, 61)","(35, 52)",,,,,,,
"(33, 35)","(37, 59)","(51, 66)","(76, 60)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 37)","(71, 58)","(53, 63)","(35, 52)",,,,,,,
"(33, 35)","(32, 55)","(43, 63)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(48, 61)","(37, 54)",,,,,,,
"(33, 35)","(33, 55)","(53, 66)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(53, 63)","(35, 52)",,,,,,,
"(36, 38)","(51, 32)","(67, 37)","(72, 58)","(53, 63)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(51, 66)","(74, 63)","(73, 37)","(54, 28)",,,,,,,
"(35, 31)","(35, 58)","(48, 65)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(33, 36)","(33, 54)","(45, 64)","(76, 60)","(73, 37)","(57, 29)",,,,,,,
"(35, 31)","(35, 58)","(51, 66)","(74, 63)","(72, 36)","(57, 29)",,,,,,,
"(34, 34)","(36, 58)","(51, 66)","(75, 61)","(70, 35)","(57, 29)",,,,,,,
"(35, 40)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(37, 54)",,,,,,,
"(34, 33)","(35, 58)","(51, 66)","(76, 60)","(73, 36)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(76, 59)","(75, 40)","(54, 28)",,,,,,,
"(36, 38)","(55, 31)","(67, 37)","(72, 58)","(47, 61)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(76, 59)","(75, 39)","(54, 28)",,,,,,,
"(36, 38)","(52, 32)","(67, 37)","(72, 58)","(47, 61)","(36, 53)",,,,,,,
"(33, 35)","(33, 55)","(53, 66)","(76, 59)","(73, 37)","(54, 28)",,,,,,,
"(33, 35)","(33, 55)","(45, 64)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(35, 31)","(35, 58)","(48, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(56, 31)","(72, 42)","(71, 57)","(57, 62)","(36, 53)",,,,,,,
"(35, 31)","(35, 58)","(48, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(56, 31)","(71, 40)","(72, 56)","(48, 61)","(37, 54)",,,,,,,
"(33, 34)","(35, 58)","(49, 65)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(36, 38)","(56, 31)","(71, 40)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(33, 34)","(35, 58)","(49, 65)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(36, 38)","(55, 31)","(71, 40)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(74, 61)","(72, 36)","(53, 28)",,,,,,,
"(36, 38)","(55, 31)","(71, 40)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(75, 59)","(72, 36)","(56, 28)",,,,,,,
"(33, 35)","(32, 55)","(43, 63)","(75, 61)","(71, 36)","(54, 28)",,,,,,,
"(33, 35)","(32, 53)","(43, 63)","(75, 61)","(71, 35)","(55, 28)",,,,,,,
"(33, 34)","(34, 57)","(53, 66)","(73, 63)","(71, 36)","(55, 28)",,,,,,,
"(36, 38)","(56, 31)","(72, 42)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(33, 35)","(34, 57)","(48, 65)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(33, 34)","(34, 57)","(48, 65)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(36, 38)","(55, 31)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(75, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(55, 31)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(75, 59)","(72, 36)","(56, 28)",,,,,,,
"(55, 31)","(71, 40)","(72, 56)","(53, 63)","(36, 53)","(35, 40)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(35, 40)","(57, 32)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(36, 38)","(58, 32)","(72, 42)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(33, 55)","(45, 64)","(75, 59)","(72, 36)","(57, 28)",,,,,,,
"(36, 38)","(58, 32)","(72, 42)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(48, 65)","(74, 63)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(58, 32)","(72, 42)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(56, 31)","(71, 41)","(72, 56)","(53, 63)","(36, 53)","(35, 40)",,,,,,,
"(34, 33)","(35, 58)","(50, 66)","(76, 59)","(71, 36)","(56, 28)",,,,,,,
"(36, 38)","(53, 31)","(67, 37)","(71, 58)","(53, 63)","(35, 51)",,,,,,,
"(35, 31)","(35, 58)","(49, 65)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(53, 31)","(72, 42)","(71, 58)","(53, 63)","(35, 51)",,,,,,,
"(34, 33)","(35, 58)","(49, 65)","(76, 59)","(72, 36)","(57, 28)",,,,,,,
"(33, 34)","(32, 55)","(45, 64)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(33, 35)","(33, 55)","(45, 64)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(35, 40)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(33, 35)","(37, 59)","(50, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(37, 37)","(52, 32)","(68, 37)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(33, 35)","(37, 59)","(51, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(54, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 58)","(47, 61)","(36, 52)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(74, 61)","(72, 36)","(54, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(36, 52)",,,,,,,
"(34, 32)","(35, 58)","(48, 65)","(74, 61)","(73, 37)","(54, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(36, 52)",,,,,,,
"(34, 32)","(35, 58)","(48, 65)","(76, 61)","(73, 37)","(57, 29)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(34, 32)","(35, 58)","(49, 65)","(76, 61)","(71, 36)","(57, 29)",,,,,,,
"(33, 39)","(57, 32)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 39)","(57, 32)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(36, 38)","(57, 32)","(70, 39)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(33, 34)","(35, 58)","(49, 65)","(76, 59)","(73, 37)","(57, 29)",,,,,,,
"(36, 38)","(51, 32)","(67, 37)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(34, 33)","(35, 58)","(49, 65)","(76, 59)","(73, 37)","(57, 29)",,,,,,,
"(56, 31)","(72, 42)","(72, 56)","(53, 63)","(36, 53)","(36, 38)",,,,,,,
"(33, 35)","(35, 58)","(48, 65)","(74, 61)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(53, 63)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(75, 59)","(71, 35)","(56, 28)",,,,,,,
"(33, 34)","(35, 58)","(53, 66)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(33, 34)","(35, 58)","(49, 65)","(76, 60)","(72, 36)","(56, 28)",,,,,,,
"(34, 32)","(33, 56)","(49, 65)","(76, 60)","(72, 36)","(56, 28)",,,,,,,
"(34, 32)","(33, 56)","(49, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(34, 32)","(33, 56)","(49, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(34, 32)","(35, 58)","(49, 65)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(34, 32)","(35, 58)","(49, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(34, 32)","(35, 58)","(49, 65)","(74, 61)","(71, 36)","(56, 28)",,,,,,,
"(34, 32)","(35, 58)","(49, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(34, 32)","(35, 58)","(49, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(55, 31)","(72, 42)","(72, 56)","(53, 63)","(36, 53)","(35, 40)",,,,,,,
"(55, 31)","(72, 42)","(72, 56)","(53, 63)","(36, 53)","(35, 40)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(76, 60)","(72, 36)","(55, 28)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(76, 60)","(72, 36)","(55, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(75, 59)","(73, 37)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(75, 59)","(73, 37)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(57, 29)",,,,,,,
